id,mot,latitude,longitude
SarlatProissans,n'homé,44.9346874,1.2535362
LaForceSaintPierredEyraud,n'homé,,
RiberacSaintMearddeDrône,n'homé,45.2487631,0.4192411
NeuvicSaintSeverindEstissac,n'homé,,
HautefortNailhac,ome,45.2266913,1.1531811
BrantômeLisle,ome,45.2787444,0.5481384
DommeSaintPompont,ome,44.7261516,1.1463779
MontignacPlazac,ome,45.0352048,1.0396967
BuissondeCadouinCussac,ome,,
LalindeSaintMarcelduPerigord,ome,44.9156193,0.7123095
BeaumontduPerigordMonsac,ome,44.7628,0.6997
MussidanSaintFrontdePradouxbis,ome,45.0638241275728,0.365943148951139
MussidanMussidan,ome,45.0369509,0.3642959
HautefortTempleLaguyon,houmé,45.2333715,1.1021427
HautefortCherveixCubas,n'hômè,45.2902646,1.1154522
BussiereBadilPiegutPluviers,n'hômè,45.623611,0.690277
BrantômeLislebis,ômê,45.2876753686096,0.555848178032731
